match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,p1_perform,p2_perform,p1_state,p2_state,last_winner,p1_momt,p2_momt
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,6587.0,3,5,149,1,1,3,1,3,3,2,1,1,80,69,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24.584,16.258,4,129.0,C,NCTL,ND,2.571,-1.571,2,0,1,0.86,0.0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,6625.0,3,5,150,1,1,3,1,4,3,2,1,2,80,70,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,1,0,0,0,1,0,11.277,12.434,5,132.0,C,NCTL,ND,2.224,0.776,2,0,1,0.86,1.2
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,6673.0,3,5,151,1,1,3,1,3,3,2,1,2,80,71,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.624,0.579,1,132.0,C,CTL,,1.877,2.123,2,0,2,0.86,1.2
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,6695.0,3,5,152,1,1,3,1,3,4,2,1,2,80,72,2,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,20.534,12.762,5,132.0,W,NCTL,ND,1.53,4.47,2,0,2,0.86,1.2
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,6814.0,3,6,153,1,1,3,2,0,0,1,2,1,81,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.198,29.818,7,98.0,C,NCTL,D,0.347,-0.347,2,0,2,0.6,0.0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,6875.0,3,6,154,1,1,3,2,1,0,1,2,2,81,73,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.267,6.25,2,92.0,BW,NCTL,ND,-0.306,1.306,2,0,1,0.86,0.6
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,6918.0,3,6,155,1,1,3,2,1,1,1,1,1,82,73,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8.036,15.405,3,112.0,W,CTL,ND,2.041,0.959,2,0,2,2.06,0.0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,6951.0,3,6,156,1,1,3,2,2,1,1,1,1,83,73,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.014,11.891,3,109.0,W,NCTL,ND,3.388,0.612,2,0,1,1.46,0.0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,6989.0,3,6,157,1,1,3,2,3,1,1,2,1,84,73,1,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.353,6.671,3,120.0,BC,NCTL,ND,4.735,0.265,2,0,1,1.46,0.0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,7044.0,3,7,158,1,1,4,2,0,0,2,1,2,84,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.548,4.983,1,116.0,W,CTL,ND,-0.347,0.347,2,0,1,0.6,0.0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,7069.0,3,7,159,1,1,4,2,0,1,2,1,2,84,75,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.672,30.585,5,124.0,C,NCTL,ND,-0.694,1.694,2,0,2,0.86,0.6
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,7099.0,3,7,160,1,1,4,2,0,2,2,1,2,84,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.337,4.113,1,119.0,W,NCTL,D,-1.041,2.041,2,0,2,0.86,0.0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,7123.0,3,7,161,1,1,4,2,0,3,2,1,2,84,77,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.793,1.625,1,123.0,C,NCTL,,-1.388,2.388,2,0,2,0.86,0.0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,7226.0,3,8,162,1,1,4,3,0,0,1,2,2,84,78,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.974,9.214,2,100.0,B,NCTL,ND,-1.653,0.653,2,0,2,0.6,0.0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,7265.0,3,8,163,1,1,4,3,0,1,1,1,1,85,78,0,0,0,0,1,0,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,29.74,41.368,7,124.0,BW,NCTL,D,0.694,0.306,2,0,2,2.06,0.0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,7303.0,3,8,164,1,1,4,3,1,1,1,1,2,85,79,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,14.065,12.179,2,111.0,B,NCTL,,-1.959,0.959,2,0,1,0.009999999999999898,0.0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,7338.0,3,8,165,1,1,4,3,1,2,1,1,1,86,79,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,17.646,15.083,3,129.0,B,CTL,ND,-0.612,0.612,2,0,2,1.46,0.0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,7378.0,3,8,166,1,1,4,3,2,2,1,2,1,87,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.011,37.06,7,127.0,BC,NCTL,D,-0.265,0.265,2,0,1,0.86,0.0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,7433.0,3,8,167,1,1,4,3,3,2,1,1,1,88,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.352,6.49,1,121.0,C,NCTL,D,0.082,-0.082,2,0,1,0.86,0.0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,7474.0,3,9,168,1,1,5,3,0,0,2,1,1,89,79,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.485,7.014,2,123.0,BW,NCTL,ND,0.653,-1.653,2,0,1,0.6,0.0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,7496.0,3,9,169,1,1,5,3,1,0,2,1,2,89,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.145,6.68,1,123.0,BC,NCTL,D,0.306,-1.306,2,0,1,0.86,0.0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,7517.0,3,9,170,1,1,5,3,1,1,2,2,1,90,80,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.576,15.067,4,106.0,B,NCTL,ND,0.959,-2.959,2,0,2,0.86,-0.8500000000000001
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,7564.0,3,9,171,1,1,5,3,2,1,2,2,1,91,80,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,16.222,25.907,6,102.0,B,NCTL,ND,2.612,-3.612,2,0,1,1.46,0.0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,7621.0,3,9,172,1,1,5,3,3,1,2,1,2,91,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.603,6.651,1,132.0,C,NCTL,D,2.265,-3.265,2,0,1,0.86,0.0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,7646.0,3,9,173,1,1,5,3,3,2,2,2,2,91,82,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,14.225,20.654,3,105.0,B,NCTL,ND,0.918,-2.918,2,0,2,0.009999999999999898,0.0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,7695.0,3,9,174,1,1,5,3,3,3,2,2,1,92,82,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.074,28.221,8,114.0,C,NCTL,ND,2.571,-3.571,2,0,2,1.46,0.0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,7751.0,3,9,175,1,1,5,3,4,3,2,1,1,93,82,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,17.891,13.591,4,123.0,B,NCTL,ND,3.224,-5.224,2,0,1,0.86,-0.8500000000000001
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,8061.0,4,1,176,2,1,0,0,0,0,1,2,2,93,83,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.385,4.31,0,,C,CTL,ND,-1.653,0.653,3,0,2,0.8999999999999999,0.0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,8101.0,4,1,177,2,1,0,0,0,1,1,2,2,93,84,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.828,4.203,0,,BW,CTL,,-3.306,1.306,3,0,2,-0.5400000000000003,0.0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,8145.0,4,1,178,2,1,0,0,0,2,1,1,1,94,84,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.28,10.891,3,119.0,BC,NCTL,ND,-2.959,-0.041,3,0,2,1.16,-0.8500000000000001
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,8177.0,4,1,179,2,1,0,0,1,2,1,2,1,95,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.996,6.62,1,92.0,BW,NCTL,D,-2.612,-0.388,3,0,1,1.16,0.0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,8238.0,4,1,180,2,1,0,0,2,2,1,1,1,96,84,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.777,0.822,1,111.0,W,CTL,,-1.265,-0.735,3,0,1,2.36,0.0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,8264.0,4,1,181,2,1,0,0,3,2,1,1,1,97,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.585,5.856,1,113.0,C,NCTL,ND,-0.918,-1.082,3,0,1,1.16,0.0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,8332.0,4,2,182,2,1,1,0,0,0,2,1,2,97,85,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3,129.0,,,,-0.347,1.347,5,0,1,1.5,0.0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,8359.0,4,2,183,2,1,1,0,0,1,2,2,1,98,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.685,25.304,2,101.0,B,NCTL,D,0.306,0.694,5,0,2,1.76,0.0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,8397.0,4,2,184,2,1,1,0,1,1,2,1,2,98,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.655,14.828,3,128.0,C,NCTL,ND,-0.041,1.041,5,0,1,1.76,0.0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,8427.0,4,2,185,2,1,1,0,1,2,2,1,1,99,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.227,7.194,2,124.0,BW,NCTL,D,0.612,0.388,5,0,2,1.76,0.0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,8456.0,4,2,186,2,1,1,0,2,2,2,1,2,99,87,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.476,1,133.0,C,NCTL,,0.265,1.735,5,0,1,1.76,1.2
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,8481.0,4,2,187,2,1,1,0,2,3,2,2,2,99,88,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.699,6.183,1,100.0,B,NCTL,D,-0.082,2.082,5,0,2,1.76,0.0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,8547.0,4,3,188,2,1,1,1,0,0,1,2,1,100,88,0,0,0,0,1,0,F,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20.273,23.065,7,93.0,C,NCTL,D,1.347,-1.347,3,0,1,0.8999999999999999,0.0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,8599.0,4,3,189,2,1,1,1,1,0,1,2,2,100,89,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.603,4.111,0,,BC,CTL,ND,-0.306,-0.694,3,0,1,-0.5400000000000003,0.0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,8663.0,4,3,190,2,1,1,1,1,1,1,1,1,101,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.657,17.012,3,124.0,C,NCTL,ND,0.041,-1.041,3,0,2,1.16,0.0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,8695.0,4,3,191,2,1,1,1,2,1,1,2,2,101,90,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.863,7.725,2,94.0,BW,NCTL,ND,-0.612,0.612,3,0,1,1.16,0.6
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,8739.0,4,3,192,2,1,1,1,2,2,1,1,1,102,90,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,16.467,23.07,5,112.0,W,CTL,ND,1.735,0.265,3,0,2,2.36,0.0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,8775.0,4,3,193,2,1,1,1,3,2,1,1,1,103,90,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10.851,13.02,3,109.0,B,NCTL,ND,3.082,-0.082,3,0,1,1.7599999999999998,0.0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,8922.0,4,4,194,2,1,2,1,0,0,2,1,2,103,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.189,12.525,1,129.0,C,NCTL,D,-0.347,0.347,5,0,1,1.5,0.0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,8947.0,4,4,195,2,1,2,1,0,1,2,1,2,103,92,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,61.447,23.279,5,126.0,W,NCTL,ND,-0.694,2.694,5,0,2,1.76,1.2
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,8984.0,4,4,196,2,1,2,1,0,2,2,1,2,103,93,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,26.953,20.844,5,123.0,W,CTL,D,-1.041,5.041,5,0,2,1.76,1.2
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,9016.0,4,4,197,2,1,2,1,0,3,2,2,2,103,94,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25,4.036,1,109.0,BW,NCTL,D,-1.388,5.388,5,0,2,1.76,0.0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,9896.0,4,5,198,2,1,2,2,0,0,1,2,1,104,94,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.065,6.341,3,95.0,BC,NCTL,ND,1.347,-0.347,3,0,2,0.8999999999999999,0.0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,9938.0,4,5,199,2,1,2,2,1,0,1,1,1,105,94,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.432,14.554,3,117.0,C,NCTL,D,1.694,-1.694,3,0,1,1.16,-0.8500000000000001
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,9966.0,4,5,200,2,1,2,2,2,0,1,1,1,106,94,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23.527,25.151,7,116.0,W,NCTL,D,2.041,-3.041,3,0,1,1.16,-0.8500000000000001
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,9998.0,4,5,201,2,1,2,2,3,0,1,1,1,107,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.995,4.238,1,120.0,BW,NCTL,ND,2.388,-3.388,3,0,1,1.16,0.0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,10097.0,4,6,202,2,1,3,2,0,0,2,2,2,107,95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25.617,25.791,7,105.0,B,NCTL,D,-1.347,0.347,5,0,1,1.5,0.0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,10141.0,4,6,203,2,1,3,2,0,1,2,1,1,108,95,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,24.04,24.82,6,120.0,B,NCTL,ND,-0.694,-2.306,5,0,2,1.76,-0.8500000000000001
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,10180.0,4,6,204,2,1,3,2,1,1,2,2,2,108,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.246,8.216,1,110.0,C,NCTL,D,-1.041,-1.959,5,0,1,1.76,0.0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,10220.0,4,6,205,2,1,3,2,1,2,2,1,2,108,97,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.227,0.921,1,129.0,W,CTL,,-1.388,-0.612,5,0,2,1.76,1.2
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,10243.0,4,6,206,2,1,3,2,1,3,2,2,2,108,98,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.734,6.836,1,109.0,BC,NCTL,D,-1.735,-0.265,5,0,2,1.76,0.0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,10300.0,4,7,207,2,1,3,3,0,0,1,1,1,109,98,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.942,16.369,3,115.0,W,CTL,ND,1.347,-0.347,3,0,2,0.8999999999999999,0.0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,10326.0,4,7,208,2,1,3,3,1,0,1,2,1,110,98,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.972,19.259,5,92.0,B,NCTL,D,1.694,-1.694,3,0,1,1.16,-0.8500000000000001
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,10383.0,4,7,209,2,1,3,3,2,0,1,1,1,111,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.276,5.17,1,126.0,C,NCTL,ND,2.041,-2.041,3,0,1,1.16,0.0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,10407.0,4,7,210,2,1,3,3,3,0,1,1,1,112,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.204,7.256,1,115.0,BC,NCTL,ND,2.388,-2.388,3,0,1,1.16,0.0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,10515.0,4,8,211,2,1,4,3,0,0,2,1,1,113,98,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7.993,7.082,2,126.0,C,NCTL,ND,0.653,-2.653,5,0,1,1.5,0.0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,10545.0,4,8,212,2,1,4,3,1,0,2,2,1,114,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.885,8.5,2,105.0,B,NCTL,D,1.306,-3.306,5,0,1,1.76,0.0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,10587.0,4,8,213,2,1,4,3,2,0,2,1,2,114,99,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.281,0.751,1,133.0,C,NCTL,,0.959,-1.959,5,0,1,1.76,1.2
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,10613.0,4,8,214,2,1,4,3,2,1,2,1,1,115,99,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.404,15.512,6,126.0,C,NCTL,D,2.612,-2.612,5,0,2,2.36,0.0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,10649.0,4,8,215,2,1,4,3,3,1,2,1,1,116,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,33.217,22.614,4,124.0,W,NCTL,D,3.265,-3.265,5,0,1,1.76,0.0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,10693.0,4,9,216,2,1,5,3,0,0,1,1,1,117,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.609,7.343,1,134.0,C,CTL,ND,0.347,-0.347,5,0,1,1.5,0.0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,10734.0,4,9,217,2,1,5,3,1,0,1,1,1,118,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.035,7.802,1,120.0,C,NCTL,D,0.694,-0.694,5,0,1,1.76,0.0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,10762.0,4,9,218,2,1,5,3,2,0,1,2,2,118,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.604,7.603,2,96.0,BC,NCTL,D,0.041,-0.041,5,0,1,1.76,0.0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,10806.0,4,9,219,2,1,5,3,2,1,1,2,1,119,100,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19.327,27.908,3,90.0,W,NCTL,ND,1.388,-0.388,5,0,2,2.36,0.0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,10865.0,4,9,220,2,1,5,3,3,1,1,1,2,119,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.918,13.544,2,117.0,W,CTL,D,0.735,0.265,5,0,1,1.76,0.0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,10901.0,4,9,221,2,1,5,3,3,2,1,2,2,119,102,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,40.107,44.279,10,88.0,BW,NCTL,ND,-1.918,0.918,5,0,2,0.9099999999999999,0.0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,10973.0,4,9,222,2,1,5,3,3,3,1,1,1,120,102,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.066,1.157,1,115.0,W,CTL,,-0.571,0.571,5,0,2,2.96,0.0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,11005.0,4,9,223,2,1,5,3,4,3,1,2,2,120,103,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.007,3.506,0,,BC,CTL,,-2.224,1.224,5,0,1,0.05999999999999983,0.0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,11052.0,4,9,224,2,1,5,3,3,3,1,1,1,121,103,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12.488,16.067,3,117.0,W,NCTL,ND,-0.877,0.877,5,0,2,2.36,0.0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,11090.0,4,9,225,2,1,5,3,4,3,1,1,1,122,103,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.157,18.315,3,112.0,C,NCTL,ND,-0.53,0.53,5,0,1,1.76,0.0
2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,0.0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,17.567,22.066,5,120.0,BW,NCTL,ND,2.347,-0.347,0,0,0,0.0,0.0
2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,29.0,1,1,2,0,0,0,0,1,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.351,16.25,5,94.0,BW,NCTL,D,2.694,-1.694,0,0,1,0.26,-0.8500000000000001
2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,71.0,1,1,3,0,0,0,0,2,0,1,2,1,3,0,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13.674,15.22,5,102.0,BC,NCTL,ND,5.041,-2.041,0,0,1,1.46,0.0
2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,128.0,1,1,4,0,0,0,0,3,0,1,2,2,3,1,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.11,11.423,4,96.0,BW,NCTL,ND,4.388,-0.388,0,0,1,0.26,0.6
2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,168.0,1,1,5,0,0,0,0,3,1,1,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.752,12.444,2,100.0,C,NCTL,ND,3.735,0.265,0,0,2,0.26,0.0
2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,212.0,1,1,6,0,0,0,0,3,2,1,1,2,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,54.7,52.062,14,131.0,W,CTL,D,2.082,0.918,0,0,2,-0.8500000000000001,0.0
2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,266.0,1,1,7,0,0,0,0,3,3,1,2,2,3,4,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,23.058,27.678,8,102.0,BC,NCTL,ND,1.429,3.571,0,0,2,0.0,1.46
2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,321.0,1,1,8,0,0,0,0,3,4,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.27,3.789,1,131.0,C,NCTL,ND,1.776,3.224,0,0,2,0.0,0.0
2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,349.0,1,1,9,0,0,0,0,3,3,1,1,1,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.713,5.169,1,122.0,W,CTL,ND,3.123,2.877,0,0,1,0.86,0.0
2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,377.0,1,1,10,0,0,0,0,4,3,1,1,1,6,4,1,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,55.34,60.437,13,137.0,C,NCTL,D,5.47,2.53,0,0,1,1.46,0.0
2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,474.0,1,2,11,0,0,1,0,0,0,2,1,2,6,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769,0.846,1,115.0,W,CTL,,-0.347,1.347,2,0,0,0.6,0.0
